File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./part1.v;SimpleTypeIntersection;;;37;8;apply;(el_ax;-1;except;False_sind;False_rec;False_ind;False_rect;neg_false;Parallelogram;Triangle;Twolines;Segment
./part1.v;SimpleTypeIntersection;;;37;9;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;37;10;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;37;11;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;37;12;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;37;13;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;37;14;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;8;apply;(cmp_con_diln;-1;H';apart_diln;sym_DiLn;cmp_con_diln;cmp_apt_diln;el_ax;Parallelogram;Triangle;Twolines;Segment
./part1.v;SimpleTypeIntersection;;;44;9;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;10;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;11;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;12;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;13;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;14;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;15;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;16;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;17;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;18;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;19;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;20;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;44;21;apply;(cmp_con_diln;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;59;8;apply;(el_ax;-1;except;False_sind;False_rec;False_ind;False_rect;neg_false;Parallelogram;Triangle;Twolines;Segment
./part1.v;SimpleTypeIntersection;;;59;9;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;59;10;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;59;11;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;59;12;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;59;13;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;59;14;apply;(el_ax;-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;84;52;apply;H';-1;cong_eqpt_apt;cmp_apt_dipt;cmp_apt_diln;Uniqueness_of_constructed_points;el_ax;sym_EqPt;not_eq_sym;cong_eqln_apt;decide_right;decide_left
./part1.v;SimpleTypeIntersection;;;84;53;apply;H';-1;Hexadecimal.uint_sind;Hexadecimal.uint_rec;Hexadecimal.uint_ind;Hexadecimal.uint_rect;Hexadecimal.hexadecimal_eq_dec;Hexadecimal.signed_int_eq_dec;Hexadecimal.uint_eq_dec;Hexadecimal.internal_hexadecimal_dec_lb;Hexadecimal.internal_hexadecimal_dec_bl;Hexadecimal.internal_signed_int_dec_lb0
./part1.v;SimpleTypeIntersection;;;84;54;apply;H';-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;7;apply;cong_eqpt_apt;5;H';H'1;H'0;Triangle_def;Tri_cond;cong_eqpt_apt;cong_eqln_apt;Tri;cmp_apt_diln;cmp_apt_dipt
./part1.v;SimpleTypeIntersection;;;85;8;apply;cong_eqpt_apt;0;cong_eqpt_apt;cong_eqln_apt;cmp_apt_diln;cmp_apt_dipt;comparison;ConLn;CompareSpecT;CompareSpec;CompOpp;Tri_cond
./part1.v;SimpleTypeIntersection;;;85;9;apply;cong_eqpt_apt;0;cong_eqpt_apt;cong_eqln_apt;comparison;ConLn;CompareSpecT;CompareSpec;CompOpp;Tri_cond;Nat.compare;
./part1.v;SimpleTypeIntersection;;;85;10;apply;cong_eqpt_apt;0;cong_eqpt_apt;cong_eqln_apt;ConLn;comparison;Tri_cond;;;;;
./part1.v;SimpleTypeIntersection;;;85;11;apply;cong_eqpt_apt;0;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;12;apply;cong_eqpt_apt;0;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;13;apply;cong_eqpt_apt;0;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;14;apply;cong_eqpt_apt;0;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;15;apply;cong_eqpt_apt;0;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;16;apply;cong_eqpt_apt;0;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;17;apply;cong_eqpt_apt;0;cong_eqpt_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;18;apply;cong_eqpt_apt;0;cong_eqpt_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;19;apply;cong_eqpt_apt;0;cong_eqpt_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;85;20;apply;cong_eqpt_apt;0;cong_eqpt_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;92;52;apply;H';-1;cong_eqln_apt;cmp_apt_diln;cmp_apt_dipt;sym_EqLn;cong_eqpt_apt;or_cancel_r;or_cancel_l;decide_right;decide_left;Uniqueness_of_constructed_lines
./part1.v;SimpleTypeIntersection;;;92;53;apply;H';-1;Hexadecimal.uint_sind;Hexadecimal.uint_rec;Hexadecimal.uint_ind;Hexadecimal.uint_rect;Hexadecimal.hexadecimal_eq_dec;Hexadecimal.signed_int_eq_dec;Hexadecimal.uint_eq_dec;Hexadecimal.internal_hexadecimal_dec_lb;Hexadecimal.internal_hexadecimal_dec_bl;Hexadecimal.internal_signed_int_dec_lb0
./part1.v;SimpleTypeIntersection;;;92;54;apply;H';-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;7;apply;cong_eqln_apt;6;H';H'1;H'0;Triangle_def;Tri_cond;cong_eqpt_apt;cong_eqln_apt;Tri;cmp_apt_diln;cmp_apt_dipt
./part1.v;SimpleTypeIntersection;;;93;8;apply;cong_eqln_apt;1;cong_eqpt_apt;cong_eqln_apt;cmp_apt_diln;cmp_apt_dipt;comparison;ConLn;CompareSpecT;CompareSpec;CompOpp;Tri_cond
./part1.v;SimpleTypeIntersection;;;93;9;apply;cong_eqln_apt;1;cong_eqpt_apt;cong_eqln_apt;comparison;ConLn;CompareSpecT;CompareSpec;CompOpp;Tri_cond;Nat.compare;
./part1.v;SimpleTypeIntersection;;;93;10;apply;cong_eqln_apt;1;cong_eqpt_apt;cong_eqln_apt;ConLn;comparison;Tri_cond;;;;;
./part1.v;SimpleTypeIntersection;;;93;11;apply;cong_eqln_apt;1;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;12;apply;cong_eqln_apt;1;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;13;apply;cong_eqln_apt;1;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;14;apply;cong_eqln_apt;1;cong_eqpt_apt;cong_eqln_apt;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;15;apply;cong_eqln_apt;0;cong_eqln_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;16;apply;cong_eqln_apt;0;cong_eqln_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;17;apply;cong_eqln_apt;0;cong_eqln_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;18;apply;cong_eqln_apt;0;cong_eqln_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;19;apply;cong_eqln_apt;0;cong_eqln_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;93;20;apply;cong_eqln_apt;0;cong_eqln_apt;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;107;52;apply;H';-1;cong_eqln_con;cong_eqln_apt;cong_eqln_inc;sym_EqLn;sym_ConLn;Convergent_imp_distinct;cmp_con_diln;or_cancel_r;or_cancel_l;decide_right
./part1.v;SimpleTypeIntersection;;;107;53;apply;H';-1;Hexadecimal.uint_sind;Hexadecimal.uint_rec;Hexadecimal.uint_ind;Hexadecimal.uint_rect;Hexadecimal.hexadecimal_eq_dec;Hexadecimal.signed_int_eq_dec;Hexadecimal.uint_eq_dec;Hexadecimal.internal_hexadecimal_dec_lb;Hexadecimal.internal_hexadecimal_dec_bl;Hexadecimal.internal_signed_int_dec_lb0
./part1.v;SimpleTypeIntersection;;;107;54;apply;H';-1;;;;;;;;;;
./part1.v;SimpleTypeIntersection;;;108;7;apply;cong_eqln_con;8;H';H'1;apart_con;H'0;Twol_cond;Twol;sym_ConLn;Convergent_imp_distinct;cong_eqln_con;cmp_con_diln
