File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./IZF_nat.v;SimpleTypeIntersection;;;113;20;apply;Hn;-1;pred_SSn;pred_SO;pred_O;eq_refl;eq_sym;eq_inr_inr;eq_none_some;eq_some_none;eq_some_some;eq_trans
./IZF_nat.v;SimpleTypeIntersection;;;113;21;apply;Hn;-1;Hexadecimal.hexadecimal_eq_dec;Hexadecimal.signed_int_eq_dec;Hexadecimal.uint_eq_dec;Hexadecimal.internal_hexadecimal_dec_lb;Hexadecimal.internal_hexadecimal_dec_bl;Hexadecimal.internal_signed_int_dec_lb0;Hexadecimal.internal_signed_int_dec_bl0;Hexadecimal.uint_sind;Hexadecimal.uint_rec;Hexadecimal.uint_ind
./IZF_nat.v;SimpleTypeIntersection;;;113;22;apply;Hn;-1;Hexadecimal.norm;Hexadecimal.nzhead;Hexadecimal.Nil;Hexadecimal.nb_digits;Hexadecimal.Neg;Hexadecimal.nztail_int;Hexadecimal.nztail;Hexadecimal.internal_hexadecimal_dec_lb;Hexadecimal.internal_hexadecimal_dec_bl;Hexadecimal.internal_signed_int_dec_lb0
./IZF_nat.v;SimpleTypeIntersection;;;115;7;apply;pred_O;1;pred_SO;pred_O;pred_SSn;O;S;wf_nat;pred;eq_refl;eq_sym;eq_inr_inr
./IZF_nat.v;SimpleTypeIntersection;;;115;8;apply;pred_O;1;pred_SO;pred_O;pred_SSn;pred;prod;proj2;prod_curry_subdef;prod_of_sigT;projT1;proj1_sig
./IZF_nat.v;SimpleTypeIntersection;;;115;9;apply;pred_O;1;pred_SO;pred_O;pred_SSn;pred;prod;proj2;prod_curry_subdef;prod_of_sigT;projT1;proj1_sig
./IZF_nat.v;SimpleTypeIntersection;;;115;10;apply;pred_O;1;pred_SO;pred_O;pred_SSn;pred;pred_Sn;projT1_eq;projT2_eq;projT3_eq;proj1_sig_eq;proj2_sig_eq
./IZF_nat.v;SimpleTypeIntersection;;;115;11;apply;pred_O;2;pred;pred_SO;pred_O;pred_SSn;pred_Sn;le_pred;Nat.pred;prod_rec;prod_rect;f_equal_pred
./IZF_nat.v;SimpleTypeIntersection;;;115;12;apply;pred_O;1;pred_SO;pred_O;pred_SSn;pred_Sn;;;;;;
./IZF_nat.v;SimpleTypeIntersection;;;115;13;apply;pred_O;0;pred_O;pred_SO;;;;;;;;
